Each row contains mmyy, dd, s (susceptible), e (exposed), i (infected), and r (removed) population for a particular metro area
New York-Newark-Jersey City NY-NJ-PA MSA
01-20, 1, 4948203, 0, 0, 0
01-20, 1, 4946537, 0, 0, 0
01-20, 2, 4946537, 0, 0, 0
01-20, 2, 4944871, 0, 0, 0
01-20, 3, 4944871, 0, 0, 0
01-20, 3, 4943205, 0, 0, 0
01-20, 4, 4943205, 0, 0, 0
01-20, 4, 4941539, 0, 0, 0
01-20, 5, 4941539, 0, 0, 0
01-20, 5, 4939873, 0, 0, 0
01-20, 6, 4939873, 0, 0, 0
01-20, 6, 4938207, 0, 0, 0
01-20, 7, 4938207, 0, 0, 0
01-20, 7, 4936541, 0, 0, 0
01-20, 8, 4936541, 0, 0, 0
01-20, 8, 4934875, 0, 0, 0
01-20, 9, 4934875, 0, 0, 0
01-20, 9, 4933209, 0, 0, 0
01-20, 10, 4933209, 0, 0, 0
01-20, 10, 4931543, 0, 0, 0
01-20, 11, 4931543, 0, 0, 0
01-20, 11, 4929877, 0, 0, 0
01-20, 12, 4929877, 0, 0, 0
01-20, 12, 4928211, 0, 0, 0
01-20, 13, 4928211, 0, 0, 0
01-20, 13, 4926545, 0, 0, 0
01-20, 14, 4926545, 0, 0, 0
01-20, 14, 4924879, 0, 0, 0
01-20, 15, 4924879, 0, 0, 0
01-20, 15, 4923213, 0, 0, 0
01-20, 16, 4923213, 0, 0, 0
01-20, 16, 4921547, 0, 0, 0
01-20, 17, 4921547, 0, 0, 0
01-20, 17, 4919881, 0, 0, 0
01-20, 18, 4919881, 0, 0, 0
01-20, 18, 4918215, 0, 0, 0
01-20, 19, 4918215, 0, 0, 0
01-20, 19, 4916549, 0, 0, 0
01-20, 20, 4916549, 0, 0, 0
01-20, 20, 4914883, 0, 0, 0
01-20, 21, 4914883, 0, 0, 0
01-20, 21, 4913217, 0, 0, 0
01-20, 22, 4913217, 0, 0, 0
01-20, 22, 4911551, 0, 0, 0
01-20, 23, 4911551, 0, 0, 0
01-20, 23, 4909885, 0, 0, 0
01-20, 24, 4909885, 0, 0, 0
01-20, 24, 4908219, 0, 0, 0
01-20, 25, 4908219, 0, 0, 0
01-20, 25, 4906553, 0, 0, 0
01-20, 26, 4906553, 0, 0, 0
01-20, 26, 4904887, 0, 0, 0
01-20, 27, 4904887, 0, 0, 0
01-20, 27, 4903221, 0, 0, 0
01-20, 28, 4903221, 0, 0, 0
01-20, 28, 4901555, 0, 0, 0
01-20, 29, 4901555, 0, 0, 0
01-20, 29, 4899889, 0, 0, 0
01-20, 30, 4899889, 0, 0, 0
01-20, 30, 4898223, 0, 0, 0
01-20, 31, 4898223, 0, 0, 0
Boston-Cambridge-Newton MA-NH MSA
01-20, 1, 4873019, 0, 0, 0
01-20, 1, 4871090, 0, 0, 0
01-20, 2, 4871090, 0, 0, 0
01-20, 2, 4869161, 0, 0, 0
01-20, 3, 4869161, 0, 0, 0
01-20, 3, 4867232, 0, 0, 0
01-20, 4, 4867232, 0, 0, 0
01-20, 4, 4865303, 0, 0, 0
01-20, 5, 4865303, 0, 0, 0
01-20, 5, 4863374, 0, 0, 0
01-20, 6, 4863374, 0, 0, 0
01-20, 6, 4861445, 0, 0, 0
01-20, 7, 4861445, 0, 0, 0
01-20, 7, 4859516, 0, 0, 0
01-20, 8, 4859516, 0, 0, 0
01-20, 8, 4857587, 0, 0, 0
01-20, 9, 4857587, 0, 0, 0
01-20, 9, 4855658, 0, 0, 0
01-20, 10, 4855658, 0, 0, 0
01-20, 10, 4853729, 0, 0, 0
01-20, 11, 4853729, 0, 0, 0
01-20, 11, 4851800, 0, 0, 0
01-20, 12, 4851800, 0, 0, 0
01-20, 12, 4849871, 0, 0, 0
01-20, 13, 4849871, 0, 0, 0
01-20, 13, 4847942, 0, 0, 0
01-20, 14, 4847942, 0, 0, 0
